id,st_name,oneway,geometry,speed_lim,frc,length_m,tot_inj_sum,crash_count,pred_crash,bikeway_type,bikelane_id
20225,BEECHMONT,B,"LINESTRING (-79.91826952527641 40.449800126298605, -79.9174070528576 40.44930146348396, -79.91739641383253 40.44929723708663, -79.91738621001637 40.449292425977895, -79.91737649413109 40.44928705619508, -79.91736732137146 40.44928115733235, -79.917358739861 40.44927475911655, -79.91735079441922 40.44926789854329, -79.91734352980774 40.44926061080763, -79.91733698383267 40.449252934838455, -79.91733119326648 40.44924491408837, -79.91732618772355 40.44923658944149, -79.91732199463495 40.4492280072282, -79.91731863671761 40.44921921386715, -79.91731613194561 40.44921025496502, -79.91731449490196 40.44920118069647, -79.91731373183363 40.44919203868979, -79.91731384904531 40.44918287837399, -79.9173148457706 40.449173749310546, -79.91731671652924 40.44916470114939, -79.91731944989067 40.44915578185024, -79.91732303327473 40.44914704029533, -79.917327445736 40.44913852192017, -79.9173326628806 40.44913027492751, -79.91733865893356 40.44912234124015, -79.91754424094155 40.448928890441614)",25,4,142.83589635663637,0.0,0.0,0.12864513010907888,None,
20231,KAERCHER,B,"LINESTRING (-79.94504011343163 40.42405016552513, -79.9448292572278 40.42425049955058, -79.94461453733983 40.42447012837949, -79.94456237233118 40.42452329126351)",25,4,66.37876395420037,0.0,0.0,0.12299365735991509,None,
20232,FRANK,B,"LINESTRING (-79.93228507180734 40.424571877040115, -79.93247010789389 40.4243219437785, -79.93250255671337 40.42426984634925)",25,4,38.29864741726806,0.0,0.0,0.12098098617650478,None,
20233,IOLA,B,"LINESTRING (-79.93542392421746 40.42469583105058, -79.93505729112128 40.42469109504724, -79.93469907850437 40.424669038962485, -79.93435343485122 40.42464674323113, -79.93398442822722 40.424624200759396, -79.93362529640191 40.42460147137528, -79.93335825603083 40.42458471465246, -79.93333850097869 40.424584428554574, -79.93331878235695 40.4245834832323, -79.93329913553714 40.42458187891811, -79.93327960074878 40.42457962025699, -79.93326021227277 40.42457671020458, -79.93324101036761 40.42457315430635, -79.93322202945988 40.42456896001958, -79.93320330753939 40.42456413563512, -79.93318487906164 40.424558689510704, -79.93316677974758 40.42455263268267, -79.93314904531827 40.42454597618746, -79.93313170922579 40.424538733806955, -79.93311480371504 40.42453091844503, -79.9329195753277 40.42444387851885, -79.93259996206976 40.424309880239434, -79.93250255671337 40.42426984634925)",25,4,257.1130669581688,0.0,0.0,0.13757992001301292,None,
20234,LYDIA,B,"LINESTRING (-79.94200573613436 40.4242388926325, -79.94196881910607 40.42404257873133)",25,4,22.025546605567847,0.0,0.0,0.11982970381531986,None,
20235,AMBERSON,B,"LINESTRING (-79.94094832507886 40.45131579842428, -79.94080086230029 40.45106391698626, -79.94065434324536 40.45081339129895, -79.94050782522005 40.45056286361438, -79.94036128488491 40.45031165152072, -79.94033462531713 40.45026547763446)",25,4,127.73513119769291,0.0,0.0,0.12750871742967462,On Street Bike Route,48.0
20242,BEECHWOOD,B,"LINESTRING (-79.9176630694869 40.45041764141968, -79.91776921182813 40.450309250379384, -79.91798499936489 40.450089655559665, -79.91820078670432 40.449870061207015, -79.91826952527641 40.449800126298605)",25,3,85.73273969930175,0.0,0.0,0.6960955178126906,Bike Lanes,90.0
20243,LACY,B,"LINESTRING (-79.91347940101562 40.449972267608494, -79.91352458002058 40.449924055758466, -79.91374889821891 40.449689893870264, -79.91396103996088 40.449468316543886, -79.91417317910195 40.449246737941486, -79.914246257237 40.449171919955376)",25,4,110.14967338490261,0.0,0.0,0.12619796460164506,None,
20246,BAYARD,B,"LINESTRING (-79.95272396922097 40.44835848368607, -79.95245350079392 40.44855104194575, -79.95219095722096 40.44873864331148, -79.9519293314076 40.448926913021886, -79.95184596943257 40.448988223248804)",25,4,102.1759943492584,1.0,1.0,0.12560808524413697,Bike Lanes,37.0
20247,BELLEFIELD,B,"LINESTRING (-79.95272396922097 40.44835848368607, -79.95284307071245 40.44862118824618, -79.95296116304222 40.448880477821554, -79.95307746032749 40.44913980330096, -79.95319467889459 40.44939979666582, -79.95331187601448 40.44965910566767, -79.9534290751255 40.449918411815645, -79.95354894566337 40.450176982258796, -79.95366616790832 40.45043697689948, -79.95378247052794 40.45069629979902, -79.9538978984869 40.450956327527564, -79.95400643699344 40.451197951196576, -79.9540467996565 40.45127818470665)",25,4,343.1253058051482,2.0,2.0,0.14471181721660978,None,
20248,BEECHWOOD,B,"LINESTRING (-79.91895186817679 40.44891621154045, -79.91900223475227 40.44877797465057)",25,3,15.935400374306985,0.0,0.0,0.6681249271235425,Bike Lanes,90.0
20251,ROSEWOOD,B,"LINESTRING (-79.90886153661943 40.449238304751994, -79.90853806611389 40.44912627679346, -79.90821095957132 40.449012943843485, -79.90788385407005 40.44889960816505, -79.90755675084627 40.448786271536804, -79.90741957113237 40.448739407827084)",25,4,134.29816543076825,0.0,0.0,0.1280013819474023,None,
20259,GETTYSBURG,B,"LINESTRING (-79.91493064132032 40.45029105497954, -79.91505952867473 40.450154104891034, -79.91526437210426 40.449929230490675, -79.91544746830269 40.44972672694916)",25,4,76.48886277115037,0.0,0.0,0.12372647818249517,None,
20262,IRENE,B,"LINESTRING (-79.93436544426505 40.449573918881704, -79.9342219001227 40.449303421120035, -79.93417889042868 40.44922391851279)",25,4,41.96800964051718,0.0,0.0,0.12124210913019008,None,
20263,NEVILLE,B,"LINESTRING (-79.94728414721233 40.447063027357636, -79.94740419138368 40.44732777678757, -79.94752048698268 40.44758779396108, -79.9476349875281 40.44784784605743, -79.94769037506434 40.44797584720714)",25,3,107.07242425374939,8.0,9.0,0.7048786926698418,On Street Bike Route,49.0
20267,BIGELOW,B,"LINESTRING (-79.95478245549059 40.44687079710815, -79.95451559196168 40.44706329079482, -79.95425397919084 40.44725156762147, -79.95401690433387 40.44742083872816)",25,3,89.16293640251081,0.0,0.0,0.6974999302927156,Bike Lanes,37.0
20268,TENNYSON,B,"LINESTRING (-79.95478245549059 40.44687079710815, -79.95501408153113 40.44705721328794, -79.95526137945724 40.44725568807945, -79.95550870009095 40.44745484839059, -79.95575692134834 40.4476539910045, -79.95600424484616 40.44785314844108, -79.95625154857314 40.448051620186725, -79.95649887504756 40.44825077835189, -79.956698205497 40.4484110376903)",25,4,235.95803417787994,0.0,0.0,0.13588034077526714,None,
20271,DUNMOYLE,B,"LINESTRING (-79.92807947912084 40.447332513419646, -79.92775799449493 40.4474497784469, -79.92757594416122 40.44751636175966)",25,4,47.34922404611092,0.0,0.0,0.1216260723616549,None,
20272,NEGLEY,B,"LINESTRING (-79.92851228192914 40.448019050070066, -79.92835784398278 40.44777209210137, -79.92820250908953 40.44752514813953, -79.92807947912084 40.447332513419646)",25,3,84.62499821414652,0.0,1.0,0.695642583726934,Cautionary Bike Route,107.0
20275,GETTYSBURG,B,"LINESTRING (-79.91544746830269 40.44972672694916, -79.91564447043294 40.449509549710186, -79.91584838982372 40.44928400233548, -79.91605228587855 40.44905777035259, -79.916257079755 40.44883152114729, -79.91644014798943 40.44862833085503, -79.91666488702882 40.44837974047581, -79.91686877879131 40.44815350699528, -79.91707269001947 40.447927958308306, -79.91727657784173 40.44770172321259, -79.91749523021207 40.44748756878976, -79.91754575442916 40.447466027610496)",25,4,308.3020187411865,0.0,0.0,0.14178087509449197,None,
20276,REYNOLDS,B,"LINESTRING (-79.90780025770061 40.44797171151629, -79.90744148778121 40.44785141579059, -79.90731705753787 40.44780980470131, -79.90698829503138 40.44770061714308, -79.90687113710004 40.4476616165634)",25,4,86.02234216506815,0.0,0.0,0.12442150270034176,On Street Bike Route,114.0
20280,THOMAS,B,"LINESTRING (-79.89555069980744 40.449390758054584, -79.89519579462738 40.449306734682814, -79.89486700078811 40.449196139691175, -79.8945382310456 40.449086230685054, -79.89420943938751 40.448975634719176, -79.89388253326749 40.44886774955682)",25,4,153.13947100327823,1.0,2.0,0.12942633628424316,None,
20281,BEECHWOOD,B,"LINESTRING (-79.91900223475227 40.44877797465057, -79.91869848071566 40.448748666622485, -79.91834307611713 40.44870591042649, -79.91830154716648 40.4486998241272, -79.91801378539661 40.4485809744019, -79.91791223127144 40.44852453082121, -79.91772384674718 40.44842235139811)",25,4,118.09680633966303,0.0,0.0,0.12678863647713717,None,
20283,SAINT JAMES,TF,"LINESTRING (-79.93617729746005 40.44963988344149, -79.9360344796836 40.44939202893704, -79.93588975568844 40.44914077533057, -79.93574323678726 40.44888955639869, -79.93559853606347 40.44863899026525, -79.93545291733636 40.44838775396151, -79.93530732194886 40.4481372044005, -79.93526641886702 40.44806727273708)",25,4,190.9793411566936,0.0,1.0,0.13233623841985934,None,
20288,SLEETH,B,"LINESTRING (-79.90491020802976 40.44857960002082, -79.90459975675887 40.44842475939376, -79.90445090531364 40.44834996440564)",25,4,46.570784430412175,0.0,0.0,0.12157045359277249,None,
20290,AMBERSON,B,"LINESTRING (-79.93933217071418 40.44856008602593, -79.93919210436533 40.44831424065056, -79.93904559607729 40.44806371282729, -79.93888766852537 40.447793492929314, -79.93883835362656 40.4476859665994)",25,4,105.76625297300943,0.0,0.0,0.1258733445180829,On Street Bike Route,48.0
20292,CHAMPIONS,B,"LINESTRING (-79.96572849314018 40.44616102309192, -79.96583841377364 40.44641633837775, -79.9658991913931 40.4466526902012, -79.96590514456355 40.4468612617435, -79.96590512914365 40.446872794298244)",25,3,81.04681911244819,0.0,0.0,0.6941815479667849,None,
20298,NORTHUMBERLAND,B,"LINESTRING (-79.92545679757457 40.441179772329235, -79.92511376084407 40.441213001338916, -79.92471994113083 40.44125954121516, -79.92445145333971 40.441292052655086)",25,4,86.21836837417001,0.0,0.0,0.12443583459718469,None,
20303,REYNOLDS,B,"LINESTRING (-79.90383687768185 40.446651455829254, -79.90351156507121 40.446537389119165, -79.90338884806626 40.44649299705472)",25,4,41.88867685453911,0.0,0.0,0.12123645761180248,On Street Bike Route,114.0
20304,HASTINGS,B,"LINESTRING (-79.91764878747526 40.446338308275315, -79.91799771479526 40.44626380426958, -79.91834259131772 40.446203103376355)",25,4,60.76590273845982,0.0,0.0,0.12258868988972968,None,
20305,BEECHWOOD,B,"LINESTRING (-79.91866829689069 40.44727884616273, -79.91858570715925 40.44700169470895, -79.9185061208458 40.44673409809763, -79.91842563594874 40.44646651648914, -79.91834259131772 40.446203103376355)",25,3,122.62185742447093,0.0,0.0,0.7113483833451681,Bike Lanes,90.0
20310,ELWELL,B,"LINESTRING (-79.9146655627474 40.44689396246712, -79.91487313551595 40.44667040845609, -79.91508068609654 40.44644616890108, -79.9152595918695 40.446253356021195)",25,4,87.18543206431478,0.0,0.0,0.1245065628640479,None,
20315,PARKVIEW,B,"LINESTRING (-79.95120608582619 40.43747540239205, -79.95109567093228 40.43772600374534, -79.95106309436201 40.43780144944501)",25,4,38.18794966342312,0.0,1.0,0.1209731173334477,None,
20316,OAKLAND,B,"LINESTRING (-79.95166195850922 40.43759714425924, -79.95133658513785 40.43750998532671, -79.95120608582619 40.43747540239205)",25,4,40.97771035412242,0.0,0.0,0.12117158094982057,None,
20318,BEECHWOOD,B,"LINESTRING (-79.91311561593552 40.437703894878894, -79.91276053038244 40.43778124515811, -79.9124143139583 40.4378549978929, -79.91232406928486 40.43787041480357, -79.91207568906738 40.43788535914624, -79.9118257525379 40.43787973845693, -79.91151136300557 40.43785335634841)",25,3,138.87309121658456,0.0,2.0,0.7181735450073223,Bike Lanes,90.0
20320,BLVD OF THE ALLIES,B,"LINESTRING (-79.9545903367753 40.43458677388358, -79.95422075597003 40.434521058737275, -79.95386520213573 40.43447223734166, -79.95349627247609 40.434426415786376, -79.9531912210017 40.43438349387119)",25,3,120.89468149262754,0.0,0.0,0.7106268313205897,Cautionary Bike Route,20.0
20325,RUSKIN,B,"LINESTRING (-79.95242067628112 40.44611472756928, -79.95268006231497 40.446326019188646, -79.95292472281767 40.44652660847144, -79.95317028271913 40.446727179210754, -79.95341494731251 40.446927767419666, -79.95366051013144 40.44712833710365, -79.95390520005186 40.447329610294354, -79.95401690433387 40.44742083872816)",25,4,198.4448866020056,0.0,0.0,0.13291802312523399,None,
20329,LEXINGTON,B,"LINESTRING (-79.9003569057143 40.447356032515195, -79.90003308538292 40.44723231620302, -79.90000124014797 40.44721986607193, -79.89965289236336 40.44708768294975, -79.89958195148668 40.44706085797783)",25,4,73.46792661850742,0.0,0.0,0.12350705228372913,None,
20333,GIBBS,B,"LINESTRING (-79.90779398786596 40.44684879065189, -79.90766865844627 40.44711610099802, -79.90756358523821 40.44734253326862)",25,4,58.212571381444114,0.0,0.0,0.12240490875991875,None,
20335,HENRIETTA,B,"LINESTRING (-79.89809562483039 40.43528975560424, -79.8979378644418 40.435329069284094, -79.89758227047895 40.43541874024691)",25,4,45.856825714242106,0.0,0.0,0.12151946428415568,None,
20337,LYTTON,B,"LINESTRING (-79.95553281838488 40.446323784026134, -79.95576725190506 40.44651357834656, -79.95601544681872 40.44671203352692, -79.95626364442981 40.446910489945736, -79.95652751182699 40.447121001179035, -79.95676004155777 40.447307397607915, -79.95700824349038 40.4475058506069, -79.95722970827968 40.44768353523499, -79.95745160189442 40.447874251327725)",25,4,236.9759599300213,0.0,0.0,0.13596163724613775,None,
20338,MEADE,B,"LINESTRING (-79.89453552650691 40.44801198696743, -79.89299607534812 40.44751064049771)",25,4,141.9818123496815,0.0,1.0,0.12858058638070086,None,
20339,HASTINGS,B,"LINESTRING (-79.91472074697067 40.44934151239004, -79.91493248684615 40.449107582758494, -79.91513638664641 40.448881353262365, -79.91534030583712 40.44865580675948, -79.91554512172763 40.448430244862365, -79.91574993742717 40.44820468257154, -79.91595383052125 40.44797844981974, -79.91615864345387 40.44775288588684, -79.91636345389627 40.447527323404955, -79.9165673428572 40.447301088644224, -79.91678949441102 40.44705597864872)",25,4,308.59269822877303,0.0,0.0,0.14180509309064335,None,
20340,FENNIMORE,B,"LINESTRING (-79.91754575442916 40.447466027610496, -79.9172291627003 40.44728867991642, -79.91693391078786 40.44713221313046, -79.91678949441102 40.44705597864872)",25,4,78.68710108097673,0.0,0.0,0.12388639237506549,None,
20355,HASTINGS,B,"LINESTRING (-79.91908057072511 40.44607255678418, -79.9194289931155 40.44601041495305, -79.91972829238684 40.44595743087131)",25,4,56.423008230639624,0.0,0.0,0.12227626562124032,None,
20358,MURTLAND,B,"LINESTRING (-79.90850966432856 40.44655397998884, -79.90864145088479 40.44629204053358, -79.90874196527908 40.44609177748196)",25,4,54.98343775265418,0.0,0.0,0.12217287991181688,None,
20359,FAIR OAKS,B,"LINESTRING (-79.92847173990185 40.44570645351992, -79.92814329118177 40.44580257004901, -79.92780864436952 40.44590154914835, -79.92747309975461 40.44600054327359, -79.92728167360461 40.44605494755782)",25,4,108.13449466357645,0.0,0.0,0.12604862399806152,None,
20421,AVALON,B,"LINESTRING (-79.96221980060795 40.44862880310695, -79.96193982698121 40.44864033909474, -79.96168553646552 40.44864040042308, -79.96164535158366 40.44864803494384, -79.96160440536961 40.44868726037263, -79.9615746837381 40.448739999335636)",25,4,60.82340658843883,1.0,1.0,0.12259283201988812,None,
20423,CASTLEMAN,TF,"LINESTRING (-79.94267640129121 40.4489964296333, -79.94231153704827 40.449022572114735, -79.94198791278798 40.44904587191077, -79.941596130076 40.4490732091166, -79.94123932360593 40.44909850894237, -79.94114608677631 40.449105081843214, -79.94078840424234 40.449131083337676, -79.94043070033284 40.449156397667295, -79.94007299497635 40.44918171091231, -79.93971818385012 40.44921314723057)",25,4,252.13386464514576,0.0,0.0,0.137177991559222,On Street Bike Route,47.0
20424,MOREWOOD,B,"LINESTRING (-79.94305022496185 40.45087641429344, -79.9429813133734 40.45060863024318, -79.94292933096419 40.45033640618962, -79.94287916728945 40.45006483315738, -79.94282810600183 40.44979327712888, -79.94277704512527 40.449521721065004, -79.94272418749138 40.449250199963316, -79.94267640129121 40.4489964296333)",25,3,211.20900976708546,0.0,0.0,0.7493563124340534,On Street Bike Route,51.0
20426,PARKMAN,FT,"LINESTRING (-79.956698205497 40.4484110376903, -79.95641995916262 40.448612678843155, -79.95615836807754 40.448801644161335, -79.95589857271118 40.44899057457938, -79.9556358563654 40.44917269551596, -79.95557759750164 40.449204698961886)",25,4,129.6983007987968,0.0,0.0,0.12765588675032066,None,
20429,WOODLAND,B,"LINESTRING (-79.9255076896622 40.45131091524449, -79.92543842455224 40.451225040133714, -79.92524940950983 40.45099245633132, -79.92514935938436 40.45087146299716, -79.92496582186116 40.45064152238756, -79.92491640794775 40.45064176580781, -79.92483412026279 40.45037491045797, -79.92476845530577 40.45020610078213, -79.92462874687463 40.44996632454469, -79.92454668627683 40.449772657737384, -79.92453541199075 40.44975152310033, -79.9245249997276 40.44973013261499, -79.9245154607318 40.44970850588883, -79.92450680159165 40.449686664418735, -79.92449903237305 40.44966462783449, -79.92449216087172 40.44964241851097, -79.92448619246844 40.449620057066866, -79.92448113257286 40.44959756502116, -79.9244769877733 40.449574963870646, -79.9244737611514 40.449552276078826, -79.92447145573081 40.44952952230869, -79.92439633644354 40.44920272373527, -79.92439505854226 40.449191760897115, -79.92439288003276 40.449180880765574, -79.92438981058713 40.44917012730057, -79.92438586214718 40.449159541716995, -79.92438105024827 40.44914916696373, -79.92437539390338 40.44913904412251, -79.9243689156316 40.44912921330813, -79.92436164025104 40.44911971279067, -79.92435359847222 40.44911058072906, -79.92434481974013 40.449101852603526, -79.9243353405705 40.44909356376134, -79.9243251985705 40.44908574682662, -79.92431443246774 40.44907843260074, -79.92430308564566 40.449071649995616, -79.92429120260802 40.44906542610047, -79.92427883130698 40.4490597852371, -79.92426601963668 40.44905474992672, -79.92425281893944 40.44905033992307, -79.92423928167811 40.449046573157034, -79.92422546137797 40.44904346393623, -79.92421141268451 40.44904102474537, -79.92401126664156 40.449016902763454, -79.92389317814603 40.449004597650536)",25,4,311.05260956700187,2.0,2.0,0.1420102065998103,None,
